Location	Chao1	Temperature
Non-saline	423	15.64
Non-saline	200.4347826	15.67
Non-saline	153	15.67
Saline	273.2758621	15.69
Saline	397.0277778	15.69
Saline	417.5	15.69
Saline	430.1132075	15.69
Non-saline	423.5	15.69
Non-saline	227.4615385	15.7
Non-saline	342.0666667	15.7
Non-saline	157.3157895	15.7
Non-saline	130.12	15.7
Non-saline	250.2173913	15.7
Non-saline	67.46153846	15.7
Non-saline	538.7818182	15.7
Non-saline	1825.296073	15.7
Non-saline	490.5	15.7
Non-saline	183.1111111	15.7
Non-saline	466.55	15.7
Non-saline	649.3	15.7
Non-saline	681.2857143	15.7
Plant	85.86666667	15.7
Plant	140.0555556	15.7
Plant	94	15.7
Plant	196	15.7
Plant	180.0769231	15.7
Plant	290.6896552	15.7
Plant	148	15.7
Plant	246.4	15.7
Plant	176.7692308	15.7
Plant	356.0714286	15.7
Plant	92.54545455	15.7
Plant	188.3333333	15.7
Plant	226	15.7
Plant	103.8571429	15.7
Plant	93.375	15.7
Non-saline	144.6666667	15.71
Saline	277	15.72
Saline	364.8484848	15.72
Saline	287.5357143	15.72
Saline	413.6666667	15.72
Non-saline	1916.681159	15.74
Non-saline	353.7142857	15.74
Non-saline	281.7142857	15.74
Non-saline	313.3125	15.76
Non-saline	370.02	15.77
Non-saline	347.9423077	15.77
Non-saline	461.893617	15.78
Non-saline	1964.041284	15.8
Non-saline	172.7142857	15.8
Non-saline	114.4	15.8
Non-saline	335.1	15.8
Non-saline	1527.981308	15.8
Non-saline	90	15.8
Non-saline	2988.634286	15.8
Non-saline	403	15.8
Non-saline	2238.655172	15.8
Non-saline	692.9633028	15.8
Non-saline	431.82	15.8
Non-saline	340.2075472	15.81
Saline	299.9423077	15.818
Non-saline	175.24	15.83
Non-saline	93.5	15.83
Non-saline	570.1857143	15.9
Non-saline	733.7391304	15.9
Non-saline	542.3653846	15.9
Non-saline	141.1428571	15.9
Non-saline	204.9285714	15.9
Non-saline	130.0909091	15.9
Non-saline	1097.787879	15.9
Non-saline	472.8709677	15.9
Non-saline	715.2380952	15.9
Non-saline	579.6	15.9
Non-saline	94.25	15.9
Non-saline	653.1632653	15.9
Non-saline	415.8333333	15.9
Non-saline	631.5609756	15.9
Non-saline	446.1176471	15.9
Non-saline	397.5294118	15.9
Non-saline	590.902439	15.9
Saline	179.6666667	15.91
Saline	248	15.91
Saline	249.5555556	15.91
Saline	155.4615385	15.91
Non-saline	574.5517241	15.93
Non-saline	314.1538462	15.97
Non-saline	832.04	16
Non-saline	221.3	16
Non-saline	340.6086957	16
Non-saline	3674.766423	16
Non-saline	393.3448276	16
Non-saline	5859.107914	16
Non-saline	438.0909091	16
Non-saline	345.8823529	16
Non-saline	2267.955446	16
Non-saline	430.5833333	16
Plant	146.75	16.00824194
Plant	140.2	16.00824194
Plant	111.5	16.00824194
Plant	162.44	16.00824194
Plant	145	16.00824194
Non-saline	230.6216216	16.05
Non-saline	153.5	16.05
Non-saline	266.1304348	16.09
Non-saline	1949.591549	16.1
Non-saline	2391.62069	16.1
Non-saline	1761.435146	16.1
Non-saline	2072.042553	16.1
Non-saline	2057.84689	16.1
Non-saline	2250.884	16.1
Non-saline	1847.399142	16.1
Non-saline	1834.120332	16.1
Non-saline	2032.991189	16.1
Non-saline	2129.126437	16.1
Non-saline	1980.777311	16.1
Non-saline	2031.174312	16.1
Non-saline	1953.743191	16.1
Non-saline	1942.538462	16.1
Non-saline	2003.388889	16.1
Non-saline	2011.92827	16.1
Non-saline	1923.601896	16.1
Non-saline	2061.979079	16.1
Non-saline	1808.905579	16.1
Non-saline	2075.352941	16.1
Non-saline	2081.243478	16.1
Non-saline	1964.593301	16.1
Non-saline	2111.5	16.1
Non-saline	2380.030973	16.1
Non-saline	2208.263158	16.1
Non-saline	1824.432161	16.1
Non-saline	2038.682796	16.1
Non-saline	314	16.1
Non-saline	285.2	16.1
Non-saline	149.1764706	16.1
Non-saline	504.0545455	16.1
Non-saline	336.9032258	16.1
Non-saline	355.8846154	16.1
Non-saline	458.1111111	16.1
Non-saline	284.9767442	16.1
Non-saline	1961.853933	16.1
Non-saline	685.6901408	16.1
Non-saline	770.0212766	16.1
Non-saline	476.525	16.1
Non-saline	520.1818182	16.1
Non-saline	19	16.1
Non-saline	400.3846154	16.1
Non-saline	411.5581395	16.14
Non-saline	325.8571429	16.14
Plant	196.6470588	16.16974194
Plant	117.5	16.16974194
Plant	119.0909091	16.16974194
Plant	198.6818182	16.16974194
Plant	283.5	16.16974194
Plant	87.5	16.16974194
Plant	79.75	16.16974194
Plant	149.4	16.16974194
Plant	123.5555556	16.16974194
Plant	78	16.16974194
Plant	42.6	16.18806452
Plant	67.3	16.18806452
Plant	64.66666667	16.18806452
Plant	64	16.18806452
Non-saline	1425.835821	16.2
Saline	89	16.2
Saline	61.75	16.2
Saline	92.125	16.2
Saline	106.25	16.2
Saline	89.55	16.2
Non-saline	303.1081081	16.2
Non-saline	27	16.2
Non-saline	274.84	16.2
Non-saline	2717.339056	16.2
Non-saline	453.0857143	16.2
Non-saline	328.1666667	16.2
Non-saline	1046.466292	16.2
Non-saline	331.0555556	16.22
Non-saline	230	16.22
Non-saline	336.3913043	16.23
Non-saline	259.3414634	16.26
Non-saline	349.0697674	16.28
Non-saline	709.3409091	16.3
Non-saline	513.2826087	16.3
Non-saline	457.375	16.3
Non-saline	708	16.3
Non-saline	645.6666667	16.3
Non-saline	423.6081081	16.3
Non-saline	1151.435115	16.3
Non-saline	498.2368421	16.3
Non-saline	447.0277778	16.3
Non-saline	1696.038462	16.3
Non-saline	952.5215054	16.3
Non-saline	184.4761905	16.3
Non-saline	471.212766	16.3
Non-saline	522.4473684	16.3
Non-saline	712.1666667	16.3
Non-saline	558	16.3
Non-saline	3707.147482	16.3
Non-saline	227.0294118	16.31
Non-saline	184.75	16.32
Non-saline	411.4347826	16.33
Non-saline	470.4772727	16.37
Non-saline	425.8181818	16.37
Non-saline	327.3846154	16.4
Non-saline	554.0769231	16.4
Non-saline	447.5185185	16.4
Non-saline	268.8571429	16.4
Non-saline	196.6304348	16.4
Non-saline	179.5	16.4
Non-saline	592.030303	16.4
Non-saline	2457.712195	16.4
Non-saline	880.3722628	16.4
Non-saline	209.4	16.4
Non-saline	21	16.4
Non-saline	485.2142857	16.42
Saline	169.0666667	16.45
Saline	135.1875	16.45
Saline	177	16.45
Saline	186.0555556	16.45
Non-saline	251.0967742	16.45
Non-saline	149.5714286	16.45
Non-saline	304.6923077	16.46
Non-saline	501.7317073	16.5
Non-saline	757.1546392	16.5
Non-saline	851.8333333	16.5
Non-saline	323.4285714	16.5
Non-saline	466.9354839	16.5
Non-saline	3486.229592	16.5
Non-saline	523.3584906	16.5
Non-saline	772.5081967	16.5
Non-saline	2097.008197	16.5
Non-saline	366.6666667	16.5
Non-saline	915.2470588	16.5
Non-saline	771.875	16.5
Non-saline	460	16.5
Non-saline	4732.724928	16.5
Non-saline	357.25	16.5
Non-saline	273.0294118	16.5
Non-saline	3957.790055	16.5
Non-saline	367.0217391	16.52
Non-saline	583	16.57
Non-saline	371.6511628	16.59
Non-saline	352.0425532	16.6
Non-saline	377.1578947	16.6
Non-saline	705.5	16.6
Non-saline	777.04	16.6
Non-saline	92	16.6
Non-saline	272.1666667	16.6
Non-saline	419.4418605	16.6
Non-saline	600.1818182	16.6
Non-saline	213.4285714	16.6
Non-saline	334.7333333	16.6
Non-saline	152	16.6
Non-saline	522.8571429	16.6
Non-saline	867.8032787	16.6
Plant	312.8333333	16.6
Plant	219.8	16.6
Plant	218.5714286	16.6
Plant	156.1	16.6
Plant	356.025	16.6
Plant	220.1428571	16.6
Plant	137.4736842	16.6
Plant	205	16.6
Plant	106	16.6
Plant	217	16.6
Plant	174	16.6
Plant	191.05	16.6
Plant	107.3	16.6
Plant	68.42857143	16.6
Plant	102.25	16.6
Plant	238.4761905	16.6
Plant	355.5384615	16.6
Plant	242.0714286	16.6
Plant	338.5172414	16.6
Plant	167	16.6
Plant	209	16.6
Plant	301.0714286	16.6
Plant	215.2142857	16.6
Plant	191.7142857	16.6
Plant	129.75	16.6
Non-saline	2179.257511	16.66
Non-saline	317.137931	16.66
Non-saline	298.5714286	16.66
Plant	123.25	16.68970968
Plant	239.5555556	16.68970968
Plant	192.3	16.68970968
Plant	228.0666667	16.68970968
Non-saline	450.625	16.7
Non-saline	359.6666667	16.7
Non-saline	451.4347826	16.7
Non-saline	256.7894737	16.7
Non-saline	719.6395349	16.7
Non-saline	285.7368421	16.7
Non-saline	251.6666667	16.7
Non-saline	114.0588235	16.7
Non-saline	542.3333333	16.7
Non-saline	436.8378378	16.7
Non-saline	744.1052632	16.7
Non-saline	3690.965035	16.7
Non-saline	276.047619	16.7
Plant	236.0526316	16.7
Plant	128.2307692	16.7
Plant	194	16.7
Plant	161	16.7
Plant	144.5	16.7
Plant	184.6875	16.7
Plant	148.0526316	16.7
Plant	152.0555556	16.7
Plant	111.0909091	16.7
Plant	149.25	16.7
Plant	163.625	16.7
Plant	109.5	16.7
Plant	215.7142857	16.7
Plant	147.625	16.7
Plant	162.4	16.7
Plant	144	16.7
Plant	242.25	16.7
Plant	191.3333333	16.7
Plant	109.9090909	16.7
Plant	217.6470588	16.7
Plant	140.4545455	16.71266129
Plant	177.9375	16.71266129
Plant	237.7142857	16.71266129
Plant	206.15	16.71266129
Plant	249.0357143	16.71266129
Non-saline	215.6	16.73
Non-saline	262.3529412	16.74
Non-saline	191.05	16.78
Non-saline	161.6521739	16.78
Non-saline	433.9642857	16.8
Non-saline	185.1764706	16.8
Non-saline	96.57142857	16.8
Non-saline	336.4	16.8
Non-saline	415	16.8
Non-saline	465.5333333	16.8
Plant	241.71875	16.8
Plant	160	16.8
Plant	337.0967742	16.8
Plant	408.775	16.8
Plant	227.04	16.8
Plant	327.9782609	16.8
Plant	170.1363636	16.8
Plant	335.3125	16.8
Plant	342.2857143	16.8
Plant	126	16.8
Plant	103.25	16.8
Plant	267.5454545	16.8
Plant	223.9130435	16.8
Plant	242	16.8
Plant	220.5454545	16.8
Plant	149.1176471	16.8
Plant	131	16.8
Plant	159	16.8
Plant	113.6666667	16.8
Plant	116.0833333	16.8
Plant	115.25	16.8
Plant	155.5	16.8
Plant	177.75	16.8
Plant	185.5	16.8
Plant	215.5652174	16.8
Plant	328.7575758	16.8
Plant	168.1304348	16.8
Plant	264.1071429	16.8
Non-saline	332.3235294	16.81
Non-saline	310.7857143	16.81
Non-saline	373.1290323	16.81
Non-saline	202.4	16.82
Non-saline	155	16.82
Non-saline	81	16.83
Non-saline	1435.604167	16.9
Non-saline	2280.453782	16.9
Non-saline	302.8333333	16.9
Non-saline	456.3846154	16.9
Non-saline	171.1666667	16.9
Non-saline	902.6206897	16.9
Non-saline	129.6666667	16.9
Non-saline	935.189781	16.9
Non-saline	267.7	16.9
Non-saline	1191.5625	16.9
Non-saline	796.8125	16.9
Non-saline	422.8076923	16.9
Non-saline	455.3846154	16.9
Non-saline	1591.027778	16.9
Non-saline	847.2166667	16.9
Non-saline	388.7837838	16.9
Plant	166.2352941	16.9
Plant	95.07692308	16.9
Plant	48.66666667	16.9
Plant	115	16.9
Plant	76.6	16.9
Plant	59.27272727	16.9
Plant	43.85714286	16.9
Plant	287.9655172	16.9
Plant	216.875	16.9
Plant	181.25	16.9
Plant	281.037037	16.9
Plant	70	16.9
Plant	248.1363636	16.9
Plant	206.4736842	16.9
Plant	173.5555556	16.9
Plant	106.1363636	16.9
Plant	287	16.9
Plant	128	16.9
Plant	110.1111111	16.9
Plant	298.5769231	16.9
Plant	109.6875	16.9
Plant	197	16.9
Plant	236.25	16.9
Plant	142.6666667	16.9
Plant	108.6666667	16.9
Plant	345.6875	16.9
Plant	401.4716981	16.9
Plant	247.6470588	16.9
Plant	136	16.9
Plant	269.5238095	16.9
Plant	96.1	16.9
Plant	164.4	16.9
Plant	184	16.9
Plant	206	16.9
Plant	313.9411765	16.9
Plant	293.6470588	16.9
Plant	253	16.9
Plant	148.5	16.9
Plant	196.5263158	16.9
Plant	247.7	16.9
Plant	160.75	16.9
Plant	40	16.9
Plant	224.6875	16.9
Plant	108.3529412	16.9
Plant	267.8	16.9
Plant	178.3684211	16.9
Plant	215.6190476	16.9
Plant	135.0714286	16.9
Plant	150.12	16.9
Plant	122.6153846	16.9
Plant	163.5384615	16.9
Plant	121.4	16.9
Plant	132.4736842	16.9
Plant	191.8965517	16.9
Plant	159	16.9
Plant	183.875	16.9
Plant	205.5	16.9
Plant	226.1818182	16.9
Plant	163.7142857	16.9
Plant	243.6521739	16.9
Plant	173.4347826	16.9
Plant	211.1428571	16.9
Plant	223.1764706	16.9
Plant	126.2142857	16.9
Plant	106.2142857	16.9
Plant	211.8666667	16.9
Plant	73.85714286	16.9
Plant	216.5769231	16.9
Plant	137.5263158	16.9
Plant	144	16.9
Plant	153	16.9
Plant	194.1428571	16.9
Plant	305.3703704	16.9
Plant	82	16.9
Plant	115.1111111	16.9
Non-saline	293	16.91
Plant	97.21428571	16.93703226
Plant	394	16.93703226
Plant	116.25	16.93703226
Plant	120	16.93703226
Plant	98.42857143	16.93703226
Non-saline	229.5	16.95
Saline	291.4642857	16.97
Saline	289.25	16.97
Saline	285.047619	16.97
Saline	217.1714286	16.97
Non-saline	384.25	16.97
Plant	488.3488372	16.98
Plant	214.8	16.98
Plant	202.2307692	16.98
Plant	126.5454545	16.98
Plant	208.3333333	16.98
Plant	172.5714286	16.98
Plant	247.3333333	16.98
Plant	276.2857143	16.98
Plant	260.1935484	16.98
Plant	320.3636364	16.98
Saline	282.2285714	17
Saline	354.6923077	17
Saline	511.9428571	17
Saline	991.5294118	17
Saline	282.6	17
Saline	866.2658228	17
Saline	307.75	17
Saline	307.5	17
Saline	322.0967742	17
Saline	550.4	17
Saline	1030.653846	17
Saline	1202.717647	17
Saline	831.3918919	17
Saline	849.8333333	17
Saline	387.525	17
Saline	442.9411765	17
Non-saline	1048.583333	17
Non-saline	524.1234568	17
Non-saline	609.0597015	17
Non-saline	274.0833333	17
Non-saline	237.55	17
Non-saline	60	17
Non-saline	2664.1875	17
Non-saline	266.5789474	17
Non-saline	854.7777778	17
Non-saline	381.0196078	17
Plant	198.1	17
Plant	206.3	17
Plant	94.90909091	17
Plant	154.4	17
Plant	168.75	17
Plant	93.5	17
Plant	56.5	17
Plant	237.875	17
Plant	135	17
Plant	139.25	17
Plant	148.0714286	17
Plant	180.5	17
Plant	105.5	17
Plant	277.0769231	17
Plant	439.5490196	17
Plant	159.625	17
Plant	327.6363636	17
Non-saline	182.1052632	17.04
Non-saline	371.5084746	17.06
Plant	170.375	17.07794758
Plant	184.2857143	17.07794758
Plant	191.2857143	17.07794758
Plant	259	17.07794758
Plant	224.5172414	17.07794758
Saline	536.88	17.0833
Non-saline	719.775	17.1
Non-saline	508.03125	17.1
Non-saline	560.6451613	17.1
Non-saline	84.66666667	17.1
Non-saline	339.1428571	17.1
Non-saline	506.7380952	17.1
Non-saline	375.8333333	17.1
Non-saline	33	17.1
Non-saline	57.33333333	17.1
Non-saline	474.12	17.1
Non-saline	344.6363636	17.1
Non-saline	70.5	17.1
Non-saline	1927.959184	17.1
Plant	300.0277778	17.11783871
Plant	230.9473684	17.11783871
Plant	133.1428571	17.11783871
Plant	382.015873	17.11783871
Plant	134.625	17.11783871
Non-saline	592.9268293	17.12
Plant	260.0909091	17.16
Plant	353.0769231	17.16
Plant	242.3703704	17.16
Plant	195.5	17.16
Plant	153.3448276	17.16
Plant	134.8	17.16
Plant	145	17.16
Plant	202.4444444	17.16
Plant	312.9333333	17.16
Non-saline	240.2631579	17.2
Non-saline	359.6521739	17.2
Non-saline	144.6666667	17.2
Non-saline	86.21428571	17.2
Non-saline	533.7971014	17.2
Non-saline	775.1530612	17.2
Non-saline	400.8125	17.2
Non-saline	3489.629442	17.2
Non-saline	459.5333333	17.2
Non-saline	475.5294118	17.2
Non-saline	663.375	17.2
Non-saline	291.8139535	17.23
Non-saline	191	17.23
Non-saline	125.9090909	17.23
Non-saline	121.5652174	17.25
Non-saline	329.7708333	17.27
Non-saline	644	17.3
Non-saline	340.6896552	17.3
Non-saline	498.7631579	17.3
Non-saline	800.9210526	17.3
Non-saline	161.9545455	17.3
Non-saline	446.3	17.3
Non-saline	176.3333333	17.3
Non-saline	2676.280864	17.3
Non-saline	235.4864865	17.3
Non-saline	523.7777778	17.3
Non-saline	730.6363636	17.3
Non-saline	689.5966387	17.3
Non-saline	187.5714286	17.3
Non-saline	163.875	17.3
Non-saline	382.4	17.3
Non-saline	384	17.31
Plant	74.5	17.322
Plant	61.75	17.322
Plant	94.85714286	17.322
Plant	42	17.322
Plant	53.2	17.322
Plant	216.7567568	17.322
Plant	230.1428571	17.322
Plant	166.0555556	17.322
Plant	173.7916667	17.322
Plant	158.6666667	17.32393548
Plant	174.5	17.32393548
Plant	98	17.32393548
Plant	133.55	17.32393548
Plant	178.6	17.33775806
Plant	149	17.33775806
Plant	138.1875	17.33775806
Non-saline	401	17.36
Non-saline	270.775	17.36
Plant	259	17.3601
Plant	463.8333333	17.3601
Plant	410.1351351	17.3601
Plant	77.11111111	17.3601
Plant	226.7692308	17.3601
Plant	201.0454545	17.3601
Plant	110.5	17.3601
Plant	83.27272727	17.3601
Plant	86.5	17.3601
Plant	77.66666667	17.3601
Plant	148.125	17.3601
Plant	120.5	17.3601
Plant	82	17.3601
Plant	96.125	17.3601
Plant	49	17.3601
Non-saline	609.5	17.38
Non-saline	705.6	17.4
Non-saline	693.0985915	17.4
Non-saline	172.0555556	17.4
Non-saline	491.4520548	17.4
Non-saline	167.4	17.4
Non-saline	438	17.4
Non-saline	374.5625	17.4
Non-saline	109.6	17.4
Saline	477.0869565	17.403
Non-saline	655.75	17.42
Non-saline	156.1538462	17.43
Non-saline	310.9354839	17.43
Non-saline	275.9333333	17.43
Non-saline	272.4	17.45
Non-saline	312.2777778	17.5
Non-saline	307.6326531	17.5
Non-saline	359.5588235	17.5
Non-saline	198.5833333	17.5
Non-saline	523.2222222	17.5
Non-saline	409.1333333	17.5
Non-saline	19	17.5
Non-saline	246.6875	17.5
Non-saline	138	17.5
Non-saline	577.4642857	17.5
Non-saline	713.7662338	17.52
Non-saline	297.6304348	17.52
Non-saline	317.9642857	17.52
Non-saline	366	17.53
Non-saline	377.8333333	17.58
Non-saline	315.2857143	17.59
Non-saline	2157.452282	17.6
Non-saline	2222.446903	17.6
Non-saline	1815.359606	17.6
Non-saline	1880.262376	17.6
Non-saline	1938.313433	17.6
Non-saline	1749.471591	17.6
Non-saline	1902.292035	17.6
Non-saline	1608.755319	17.6
Non-saline	1935.031746	17.6
Non-saline	2009.759777	17.6
Non-saline	1822.208092	17.6
Non-saline	1964.041284	17.6
Non-saline	1700.146341	17.6
Non-saline	1646.196078	17.6
Non-saline	1726	17.6
Non-saline	1526.542986	17.6
Non-saline	1687.673267	17.6
Non-saline	1677.681564	17.6
Non-saline	1730.407895	17.6
Non-saline	1818.005	17.6
Non-saline	1643.305085	17.6
Non-saline	1732.874396	17.6
Non-saline	2010.2	17.6
Non-saline	1774.023256	17.6
Non-saline	2220.296296	17.6
Non-saline	2365.980488	17.6
Non-saline	1801.81405	17.6
Non-saline	507.2470588	17.6
Non-saline	309.8965517	17.6
Non-saline	387.5660377	17.6
Non-saline	200.3225806	17.6
Non-saline	489	17.6
Non-saline	400.375	17.6
Non-saline	247.1111111	17.6
Non-saline	192.5263158	17.6
Non-saline	54	17.6
Non-saline	364.8490566	17.6
Non-saline	491.5522388	17.6
Non-saline	3355.66092	17.6
Non-saline	504.8125	17.6
Plant	235.137931	17.6
Plant	183.75	17.6
Plant	153.2608696	17.6
Plant	178	17.6
Plant	154.7692308	17.6
Plant	144.1818182	17.6
Plant	196.8	17.6
Plant	293.5675676	17.6
Plant	239.5714286	17.6
Plant	270.8	17.6
Plant	230.8965517	17.6
Plant	148	17.6
Plant	211.25	17.6
Plant	226.3913043	17.6
Plant	160.1538462	17.6
Plant	196.4166667	17.6
Plant	192.12	17.6
Plant	153.0588235	17.6
Plant	67.66666667	17.6
Plant	242.1935484	17.6
Plant	148.7142857	17.6
Plant	240.8	17.6
Plant	226.05	17.6
Plant	200.8076923	17.6
Plant	175.1363636	17.6
Plant	206.2352941	17.6
Plant	127.1538462	17.6
Non-saline	252.0909091	17.61
Plant	192.1153846	17.61046371
Plant	143.5	17.61046371
Plant	207.5	17.61046371
Plant	110	17.61046371
Plant	114.6470588	17.61046371
Plant	176.6470588	17.61046371
Plant	185.7894737	17.61046371
Plant	194.483871	17.61046371
Plant	152.0625	17.61046371
Plant	187.6363636	17.61046371
Plant	343.0454545	17.61046371
Plant	141	17.61046371
Plant	178.5	17.61046371
Plant	126.1111111	17.61046371
Plant	196.1111111	17.61046371
Non-saline	213.5263158	17.62
Non-saline	385.3030303	17.66
Non-saline	541.5517241	17.67
Non-saline	441.2702703	17.68
Plant	233.3333333	17.68553125
Plant	273.03125	17.68553125
Plant	271.12	17.68553125
Plant	237.9	17.68553125
Plant	260.0333333	17.68553125
Plant	394.90625	17.68553125
Plant	200.3684211	17.68553125
Plant	263.1578947	17.68553125
Plant	198.5555556	17.68553125
Plant	133.5	17.68553125
Non-saline	188.3529412	17.7
Non-saline	232.1621622	17.7
Non-saline	358.25	17.7
Non-saline	189.55	17.7
Non-saline	274.8571429	17.7
Non-saline	1303	17.7
Non-saline	376.4411765	17.7
Non-saline	2591.015957	17.7
Non-saline	466.0857143	17.7
Plant	251.3846154	17.7
Plant	156.3157895	17.7
Plant	106.3636364	17.7
Plant	147.0833333	17.7
Plant	136.2307692	17.7
Plant	186.1111111	17.7
Plant	69	17.7
Plant	220.3333333	17.7
Plant	164.44	17.7
Plant	339.12	17.7
Plant	188.4545455	17.7
Plant	156.7916667	17.7
Plant	174	17.7
Plant	118.0555556	17.7
Plant	119.3157895	17.7
Plant	93.375	17.7
Plant	162.0666667	17.7
Plant	127.6666667	17.7
Plant	258.5	17.7
Plant	231.46875	17.7
Plant	212.1111111	17.7
Plant	149.5714286	17.70089655
Plant	172.1	17.70089655
Plant	163.8	17.70089655
Plant	116.5882353	17.70089655
Plant	94.08333333	17.70089655
Plant	166.3125	17.70089655
Plant	125	17.70089655
Plant	83.375	17.70089655
Plant	142.6190476	17.70089655
Plant	102	17.70089655
Plant	212.2173913	17.70089655
Plant	303.8333333	17.70089655
Plant	267.1714286	17.70089655
Plant	203.1764706	17.70089655
Plant	223.6363636	17.70089655
Non-saline	320.6206897	17.72
Non-saline	381.3703704	17.72
Non-saline	546.12	17.72
Non-saline	210.5	17.73
Non-saline	153.375	17.73
Plant	327.4375	17.75832759
Plant	320.3947368	17.75832759
Plant	661.0540541	17.75832759
Plant	417.3846154	17.75832759
Plant	196	17.75832759
Plant	390	17.75832759
Plant	238.75	17.75832759
Plant	106.75	17.75832759
Plant	104.3	17.75832759
Plant	126.0769231	17.75832759
Plant	181	17.75832759
Plant	249	17.75832759
Plant	241.0384615	17.75832759
Plant	153.5	17.75832759
Non-saline	339.8235294	17.76
Non-saline	287.5172414	17.77
Non-saline	153.7	17.77
Non-saline	328.3571429	17.77
Non-saline	388	17.8
Non-saline	822.9090909	17.8
Non-saline	150.625	17.8
Non-saline	96	17.8
Non-saline	332.7	17.8
Non-saline	524.0769231	17.8
Non-saline	385.047619	17.8
Non-saline	368.0344828	17.8
Non-saline	30	17.8
Non-saline	297.2857143	17.8
Non-saline	390	17.83
Plant	144.2	17.843375
Plant	96.21428571	17.843375
Plant	185.0769231	17.843375
Plant	192.3333333	17.843375
Plant	240.4166667	17.843375
Plant	179.0909091	17.843375
Plant	235.0344828	17.843375
Non-saline	482.6760563	17.85
Non-saline	344.7037037	17.85
Non-saline	359.972973	17.86
Non-saline	219.05	17.86
Non-saline	355.3333333	17.87
Non-saline	390.6923077	17.87
Non-saline	326.82	17.88
Non-saline	341.7317073	17.9
Non-saline	488.9230769	17.9
Non-saline	607.8076923	17.9
Non-saline	89.4	17.9
Non-saline	180.5	17.9
Non-saline	203.5714286	17.9
Non-saline	974.3586957	17.9
Non-saline	1095.421053	17.9
Non-saline	561.3103448	17.9
Non-saline	439.5	17.9
Non-saline	641.5	17.9
Non-saline	319.1	17.9
Non-saline	3231.913858	17.9
Plant	341.53125	17.91241379
Plant	151.3	17.91241379
Plant	122.4	17.91241379
Plant	391.6666667	17.91241379
Plant	204.5263158	17.91241379
Plant	237.6666667	17.91241379
Plant	248.037037	17.91241379
Plant	273.2857143	17.91241379
Plant	266.625	17.91241379
Plant	187.1363636	17.91241379
Plant	274.5	17.91744828
Plant	112.4	17.91744828
Plant	138.375	17.91744828
Plant	158.1538462	17.91744828
Plant	237.1578947	17.91744828
Plant	211.2758621	17.91744828
Plant	314.137931	17.91744828
Plant	350.3225806	17.91744828
Plant	353.1538462	17.91744828
Plant	280.2162162	17.91744828
Plant	426.0909091	17.91744828
Plant	197.4	17.91744828
Plant	269.7857143	17.91744828
Plant	136.5833333	17.91744828
Non-saline	311.7	17.92
Non-saline	198.5882353	17.93
Non-saline	134	17.93
Non-saline	291.2340426	17.93
Non-saline	238.5789474	17.93
Non-saline	146.7916667	17.95
Non-saline	365.7631579	17.95
Non-saline	209.2564103	17.95
Non-saline	170.9767442	17.95
Non-saline	315.027027	17.98
Plant	168.6666667	17.98229032
Plant	110.4	17.98229032
Plant	195.4761905	17.98229032
Plant	137.4285714	17.98229032
Plant	77.3	17.98229032
Plant	174.1428571	17.98229032
Plant	185.1052632	17.98229032
Plant	251.1428571	17.98229032
Plant	261.7142857	17.98229032
Plant	166.3913043	17.98229032
Saline	408.5294118	17.9958
Non-saline	383.1621622	18
Non-saline	572.5606061	18
Non-saline	999.6546763	18
Non-saline	586.5769231	18
Non-saline	526.06	18
Non-saline	847.1898734	18
Non-saline	282.2608696	18
Non-saline	289.6190476	18
Non-saline	319.4333333	18
Non-saline	296.893617	18
Non-saline	202	18
Non-saline	323.893617	18
Non-saline	303.3870968	18
Non-saline	19	18
Non-saline	675.1639344	18
Non-saline	378.3235294	18
Non-saline	461.0188679	18
Plant	116.1111111	18
Plant	199.4761905	18
Plant	73.66666667	18
Plant	100.3333333	18
Plant	146.0555556	18
Plant	126.4	18
Plant	237.5769231	18
Plant	69.83333333	18
Plant	139.8666667	18
Plant	192.4375	18
Plant	396.5609756	18
Plant	289.1071429	18
Plant	258.0526316	18
Plant	254.5454545	18
Plant	328	18
Plant	506.4516129	18
Plant	317.125	18
Plant	359.0588235	18
Plant	148.6	18
Plant	62.66666667	18
Plant	130.2857143	18
Plant	149.375	18
Plant	123.2727273	18
Plant	123.625	18
Plant	84.42857143	18
Plant	71	18
Plant	163.3157895	18
Plant	108	18
Plant	102.8333333	18
Plant	221.2857143	18
Plant	119.75	18
Plant	144.1052632	18
Plant	186.9375	18
Plant	181.5555556	18
Plant	86.54545455	18
Plant	66.2	18
Plant	133.0769231	18
Plant	434.9183673	18
Plant	449.1707317	18
Plant	379.025	18
Plant	336	18
Plant	335.6896552	18
Plant	143.1052632	18
Plant	279.1	18
Plant	208.2	18
Plant	323.0434783	18
Plant	223.75	18
Plant	319.1304348	18
Plant	265.4444444	18
Plant	189.1428571	18
Plant	246.25	18
Plant	346.9375	18
Plant	1078.230216	18
Plant	249.5357143	18
Plant	326.025	18
Plant	256.1304348	18
Plant	209.12	18
Plant	194.5	18
Plant	304.5555556	18
Plant	322.1111111	18
Plant	170.1875	18
Plant	314.0625	18
Plant	478.0175439	18
Plant	429.8571429	18
Plant	375	18
Plant	216.1428571	18
Plant	312.40625	18
Plant	254.2916667	18
Plant	274.5	18
Plant	214.6	18
Plant	140	18
Plant	140	18
Plant	182.0714286	18
Plant	170.15	18
Plant	286.0434783	18
Plant	122.1111111	18
Plant	153	18
